time_s,device_timestamp_ns,packet_timestamp_ns,packet_id,sample_index,host_monotonic_ns,host_time_utc,timestamp_method,acc_x_mg,acc_y_mg,acc_z_mg
13.230129289,842358331199534771,842358331463982396,7,79,46257234000000,2026-09-10T12:24:46.652699+00:00,interpolated,235.0,827.0,-560.0
13.249018405,842358331218423887,842358331463982396,7,80,46257234000000,2026-09-10T12:24:46.652699+00:00,interpolated,231.0,829.0,-556.0
13.267907521,842358331237313003,842358331463982396,7,81,46257234000000,2026-09-10T12:24:46.652699+00:00,interpolated,229.0,824.0,-564.0
13.286796637,842358331256202119,842358331463982396,7,82,46257234000000,2026-09-10T12:24:46.652699+00:00,interpolated,231.0,825.0,-566.0
13.305685753,842358331275091235,842358331463982396,7,83,46257234000000,2026-09-10T12:24:46.652699+00:00,interpolated,231.0,830.0,-562.0
13.324574869,842358331293980351,842358331463982396,7,84,46257234000000,2026-09-10T12:24:46.652699+00:00,interpolated,230.0,830.0,-566.0
13.343463985,842358331312869467,842358331463982396,7,85,46257234000000,2026-09-10T12:24:46.652699+00:00,interpolated,228.0,826.0,-564.0
13.362353101,842358331331758583,842358331463982396,7,86,46257234000000,2026-09-10T12:24:46.652699+00:00,interpolated,235.0,821.0,-566.0
13.381242217,842358331350647699,842358331463982396,7,87,46257234000000,2026-09-10T12:24:46.652699+00:00,interpolated,238.0,823.0,-567.0
13.400131333,842358331369536815,842358331463982396,7,88,46257234000000,2026-09-10T12:24:46.652699+00:00,interpolated,235.0,823.0,-568.0
13.41902045,842358331388425932,842358331463982396,7,89,46257234000000,2026-09-10T12:24:46.652699+00:00,interpolated,218.0,833.0,-564.0
13.437909566,842358331407315048,842358331463982396,7,90,46257234000000,2026-09-10T12:24:46.652699+00:00,interpolated,217.0,831.0,-566.0
13.456798682,842358331426204164,842358331463982396,7,91,46257234000000,2026-09-10T12:24:46.652699+00:00,interpolated,219.0,833.0,-565.0
13.475687798,842358331445093280,842358331463982396,7,92,46257234000000,2026-09-10T12:24:46.652699+00:00,interpolated,229.0,829.0,-565.0
13.494576914,842358331463982396,842358331463982396,7,93,46257234000000,2026-09-10T12:24:46.652699+00:00,interpolated,231.0,821.0,-561.0
13.513465715,842358331482871197,842358333296196140,11,0,46259125000000,2026-09-10T12:24:48.543433+00:00,interpolated,230.0,828.0,-565.0
13.532354517,842358331501759999,842358333296196140,11,1,46259125000000,2026-09-10T12:24:48.543433+00:00,interpolated,227.0,830.0,-561.0
13.551243318,842358331520648800,842358333296196140,11,2,46259125000000,2026-09-10T12:24:48.543433+00:00,interpolated,220.0,827.0,-566.0
13.57013212,842358331539537602,842358333296196140,11,3,46259125000000,2026-09-10T12:24:48.543433+00:00,interpolated,217.0,832.0,-567.0
13.589020921,842358331558426403,842358333296196140,11,4,46259125000000,2026-09-10T12:24:48.543433+00:00,interpolated,208.0,836.0,-561.0
13.607909723,842358331577315205,842358333296196140,11,5,46259125000000,2026-09-10T12:24:48.543433+00:00,interpolated,214.0,832.0,-562.0
13.626798524,842358331596204006,842358333296196140,11,6,46259125000000,2026-09-10T12:24:48.543433+00:00,interpolated,219.0,829.0,-563.0
13.645687326,842358331615092808,842358333296196140,11,7,46259125000000,2026-09-10T12:24:48.543433+00:00,interpolated,219.0,834.0,-560.0
